Month,Year,Country,Arrivals
Feb,1976,  South East Asia,
Feb,1976,    Indonesia,27988.0
Feb,1976,    Malaysia,39237.0
Feb,1976,    Philippines,3954.0
Feb,1976,    Thailand,15026.0
Feb,1976,    Vietnam,
Feb,1976,  North East Asia,
Feb,1976,    Mainland China,
Feb,1976,    Hong Kong,12093.0
Feb,1976,    Japan,5320.0
Feb,1976,  South Asia,
Feb,1976,  Middle East,
Feb,1976,  Oceania,
Feb,1976,  Europe,
Feb,1976,    France,
Feb,1976,    Germany,
Feb,1976,    United Kingdom,5238.0
Feb,1976,  North America,
Feb,1976,  Other Regions,
Jan,1976,Number Of Air Passenger Arrivals,148025.0
Jan,1976,  South East Asia,
Jan,1976,    Indonesia,33114.0
Jan,1976,    Malaysia,34972.0
Jan,1976,    Philippines,3559.0
Jan,1976,    Thailand,15345.0
Jan,1976,    Vietnam,
Jan,1976,  North East Asia,
Jan,1976,    Mainland China,
Jan,1976,    Hong Kong,12648.0
Jan,1976,    Japan,4394.0
Jan,1976,  South Asia,
Jan,1976,  Middle East,
Jan,1976,  Oceania,
Jan,1976,  Europe,
Jan,1976,    France,
Jan,1976,    Germany,
Jan,1976,    United Kingdom,6605.0
Jan,1976,  North America,
Jan,1976,  Other Regions,
Dec,1975,Number Of Air Passenger Arrivals,170856.0
Dec,1975,  South East Asia,
Dec,1975,    Indonesia,40249.0
Dec,1975,    Malaysia,43524.0
Dec,1975,    Philippines,3644.0
Dec,1975,    Thailand,17176.0
Dec,1975,    Vietnam,
Dec,1975,  North East Asia,
Dec,1975,    Mainland China,
Dec,1975,    Hong Kong,13219.0
Dec,1975,    Japan,4012.0
Dec,1975,  South Asia,
Dec,1975,  Middle East,
Dec,1975,  Oceania,
Dec,1975,  Europe,
Dec,1975,    France,
Dec,1975,    Germany,
Dec,1975,    United Kingdom,7382.0
Dec,1975,  North America,
Dec,1975,  Other Regions,
Nov,1975,Number Of Air Passenger Arrivals,145183.0
Nov,1975,  South East Asia,
Nov,1975,    Indonesia,29628.0
Nov,1975,    Malaysia,38453.0
Nov,1975,    Philippines,4311.0
Nov,1975,    Thailand,14991.0
Nov,1975,    Vietnam,
Nov,1975,  North East Asia,
Nov,1975,    Mainland China,
Nov,1975,    Hong Kong,13346.0
Nov,1975,    Japan,4203.0
Nov,1975,  South Asia,
Nov,1975,  Middle East,
Nov,1975,  Oceania,
Nov,1975,  Europe,
Nov,1975,    France,
Nov,1975,    Germany,
Nov,1975,    United Kingdom,7285.0
Nov,1975,  North America,
Nov,1975,  Other Regions,
Oct,1975,Number Of Air Passenger Arrivals,141101.0
Oct,1975,  South East Asia,
Oct,1975,    Indonesia,31579.0
Oct,1975,    Malaysia,33850.0
Oct,1975,    Philippines,3978.0
Oct,1975,    Thailand,14503.0
Oct,1975,    Vietnam,
Oct,1975,  North East Asia,
Oct,1975,    Mainland China,
Oct,1975,    Hong Kong,12005.0
Oct,1975,    Japan,3764.0
Oct,1975,  South Asia,
Oct,1975,  Middle East,
Oct,1975,  Oceania,
Oct,1975,  Europe,
Oct,1975,    France,
Oct,1975,    Germany,
Oct,1975,    United Kingdom,8569.0
Oct,1975,  North America,
Oct,1975,  Other Regions,
Sep,1975,Number Of Air Passenger Arrivals,139073.0
Sep,1975,  South East Asia,
Sep,1975,    Indonesia,30534.0
Sep,1975,    Malaysia,34739.0
Sep,1975,    Philippines,3274.0
Sep,1975,    Thailand,12347.0
Sep,1975,    Vietnam,
Sep,1975,  North East Asia,
Sep,1975,    Mainland China,
Sep,1975,    Hong Kong,11456.0
Sep,1975,    Japan,3555.0
Sep,1975,  South Asia,
Sep,1975,  Middle East,
Sep,1975,  Oceania,
Sep,1975,  Europe,
Sep,1975,    France,
Sep,1975,    Germany,
Sep,1975,    United Kingdom,8378.0
Sep,1975,  North America,
Sep,1975,  Other Regions,
Aug,1975,Number Of Air Passenger Arrivals,155478.0
Aug,1975,  South East Asia,
Aug,1975,    Indonesia,35126.0
Aug,1975,    Malaysia,37912.0
Aug,1975,    Philippines,3436.0
Aug,1975,    Thailand,13641.0
Aug,1975,    Vietnam,
Aug,1975,  North East Asia,
Aug,1975,    Mainland China,
Aug,1975,    Hong Kong,12608.0
Aug,1975,    Japan,5374.0
Aug,1975,  South Asia,
Aug,1975,  Middle East,
Aug,1975,  Oceania,
Aug,1975,  Europe,
Aug,1975,    France,
Aug,1975,    Germany,
Aug,1975,    United Kingdom,8108.0
Aug,1975,  North America,
Aug,1975,  Other Regions,
Jul,1975,Number Of Air Passenger Arrivals,134183.0
Jul,1975,  South East Asia,
Jul,1975,    Indonesia,29909.0
Jul,1975,    Malaysia,35070.0
Jul,1975,    Philippines,3240.0
Jul,1975,    Thailand,12598.0
Jul,1975,    Vietnam,
Jul,1975,  North East Asia,
Jul,1975,    Mainland China,
Jul,1975,    Hong Kong,10345.0
Jul,1975,    Japan,4528.0
Jul,1975,  South Asia,
Jul,1975,  Middle East,
Jul,1975,  Oceania,
Jul,1975,  Europe,
Jul,1975,    France,
Jul,1975,    Germany,
Jul,1975,    United Kingdom,8393.0
Jul,1975,  North America,
Jul,1975,  Other Regions,
Jun,1975,Number Of Air Passenger Arrivals,128888.0
Jun,1975,  South East Asia,
Jun,1975,    Indonesia,29288.0
Jun,1975,    Malaysia,34437.0
Jun,1975,    Philippines,3097.0
Jun,1975,    Thailand,12214.0
Jun,1975,    Vietnam,
Jun,1975,  North East Asia,
Jun,1975,    Mainland China,
Jun,1975,    Hong Kong,10213.0
Jun,1975,    Japan,3967.0
Jun,1975,  South Asia,
Jun,1975,  Middle East,
Jun,1975,  Oceania,
Jun,1975,  Europe,
Jun,1975,    France,
Jun,1975,    Germany,
Jun,1975,    United Kingdom,6617.0
Jun,1975,  North America,
Jun,1975,  Other Regions,
May,1975,Number Of Air Passenger Arrivals,126822.0
May,1975,  South East Asia,
May,1975,    Indonesia,28998.0
May,1975,    Malaysia,34055.0
May,1975,    Philippines,3618.0
May,1975,    Thailand,12529.0
May,1975,    Vietnam,
May,1975,  North East Asia,
May,1975,    Mainland China,
May,1975,    Hong Kong,9691.0
May,1975,    Japan,3454.0
May,1975,  South Asia,
May,1975,  Middle East,
May,1975,  Oceania,
May,1975,  Europe,
May,1975,    France,
May,1975,    Germany,
May,1975,    United Kingdom,4482.0
May,1975,  North America,
May,1975,  Other Regions,
Apr,1975,Number Of Air Passenger Arrivals,129237.0
Apr,1975,  South East Asia,
Apr,1975,    Indonesia,28528.0
Apr,1975,    Malaysia,36895.0
Apr,1975,    Philippines,3477.0
Apr,1975,    Thailand,12481.0
Apr,1975,    Vietnam,
Apr,1975,  North East Asia,
Apr,1975,    Mainland China,
Apr,1975,    Hong Kong,9766.0
Apr,1975,    Japan,3572.0
Apr,1975,  South Asia,
Apr,1975,  Middle East,
Apr,1975,  Oceania,
Apr,1975,  Europe,
Apr,1975,    France,
Apr,1975,    Germany,
Apr,1975,    United Kingdom,3892.0
Apr,1975,  North America,
Apr,1975,  Other Regions,
Mar,1975,Number Of Air Passenger Arrivals,128896.0
Mar,1975,  South East Asia,
Mar,1975,    Indonesia,28687.0
Mar,1975,    Malaysia,36080.0
Mar,1975,    Philippines,3180.0
Mar,1975,    Thailand,13129.0
Mar,1975,    Vietnam,
Mar,1975,  North East Asia,
Mar,1975,    Mainland China,
Mar,1975,    Hong Kong,8627.0
Mar,1975,    Japan,4435.0
Mar,1975,  South Asia,
Mar,1975,  Middle East,
Mar,1975,  Oceania,
Mar,1975,  Europe,
Mar,1975,    France,
Mar,1975,    Germany,
Mar,1975,    United Kingdom,4806.0
Mar,1975,  North America,
Mar,1975,  Other Regions,
Feb,1975,Number Of Air Passenger Arrivals,117525.0
Feb,1975,  South East Asia,
Feb,1975,    Indonesia,25859.0
Feb,1975,    Malaysia,33614.0
Feb,1975,    Philippines,2897.0
Feb,1975,    Thailand,12413.0
Feb,1975,    Vietnam,
Feb,1975,  North East Asia,
Feb,1975,    Mainland China,
Feb,1975,    Hong Kong,7938.0
Feb,1975,    Japan,4423.0
Feb,1975,  South Asia,
Feb,1975,  Middle East,
Feb,1975,  Oceania,
Feb,1975,  Europe,
Feb,1975,    France,
Feb,1975,    Germany,
Feb,1975,    United Kingdom,4799.0
Feb,1975,  North America,
Feb,1975,  Other Regions,
Jan,1975,Number Of Air Passenger Arrivals,129839.0
Jan,1975,  South East Asia,
Jan,1975,    Indonesia,29453.0
Jan,1975,    Malaysia,34259.0
Jan,1975,    Philippines,2994.0
Jan,1975,    Thailand,14070.0
Jan,1975,    Vietnam,
Jan,1975,  North East Asia,
Jan,1975,    Mainland China,
Jan,1975,    Hong Kong,7655.0
Jan,1975,    Japan,3766.0
Jan,1975,  South Asia,
Jan,1975,  Middle East,
Jan,1975,  Oceania,
Jan,1975,  Europe,
Jan,1975,    France,
Jan,1975,    Germany,
Jan,1975,    United Kingdom,6316.0
Jan,1975,  North America,
Jan,1975,  Other Regions,
Dec,1974,Number Of Air Passenger Arrivals,152456.0
Dec,1974,  South East Asia,
Dec,1974,    Indonesia,35092.0
Dec,1974,    Malaysia,43113.0
Dec,1974,    Philippines,3146.0
Dec,1974,    Thailand,14003.0
Dec,1974,    Vietnam,
Dec,1974,  North East Asia,
Dec,1974,    Mainland China,
Dec,1974,    Hong Kong,9385.0
Dec,1974,    Japan,3982.0
Dec,1974,  South Asia,
Dec,1974,  Middle East,
Dec,1974,  Oceania,
Dec,1974,  Europe,
Dec,1974,    France,
Dec,1974,    Germany,
Dec,1974,    United Kingdom,7909.0
Dec,1974,  North America,
Dec,1974,  Other Regions,
Nov,1974,Number Of Air Passenger Arrivals,125167.0
Nov,1974,  South East Asia,
Nov,1974,    Indonesia,26124.0
Nov,1974,    Malaysia,34757.0
Nov,1974,    Philippines,3146.0
Nov,1974,    Thailand,14003.0
Nov,1974,    Vietnam,
Nov,1974,  North East Asia,
Nov,1974,    Mainland China,
Nov,1974,    Hong Kong,8964.0
Nov,1974,    Japan,3658.0
Nov,1974,  South Asia,
Nov,1974,  Middle East,
Nov,1974,  Oceania,
Nov,1974,  Europe,
Nov,1974,    France,
Nov,1974,    Germany,
Nov,1974,    United Kingdom,7075.0
Nov,1974,  North America,
Nov,1974,  Other Regions,
Oct,1974,Number Of Air Passenger Arrivals,123795.0
Oct,1974,  South East Asia,
Oct,1974,    Indonesia,26734.0
Oct,1974,    Malaysia,31591.0
Oct,1974,    Philippines,3328.0
Oct,1974,    Thailand,15046.0
Oct,1974,    Vietnam,
Oct,1974,  North East Asia,
Oct,1974,    Mainland China,
Oct,1974,    Hong Kong,8545.0
Oct,1974,    Japan,3838.0
Oct,1974,  South Asia,
Oct,1974,  Middle East,
Oct,1974,  Oceania,
Oct,1974,  Europe,
Oct,1974,    France,
Oct,1974,    Germany,
Oct,1974,    United Kingdom,7093.0
Oct,1974,  North America,
Oct,1974,  Other Regions,
Sep,1974,Number Of Air Passenger Arrivals,117991.0
Sep,1974,  South East Asia,
Sep,1974,    Indonesia,25247.0
Sep,1974,    Malaysia,31494.0
Sep,1974,    Philippines,2843.0
Sep,1974,    Thailand,11860.0
Sep,1974,    Vietnam,
Sep,1974,  North East Asia,
Sep,1974,    Mainland China,
Sep,1974,    Hong Kong,7720.0
Sep,1974,    Japan,3053.0
Sep,1974,  South Asia,
Sep,1974,  Middle East,
Sep,1974,  Oceania,
Sep,1974,  Europe,
Sep,1974,    France,
Sep,1974,    Germany,
Sep,1974,    United Kingdom,7314.0
Sep,1974,  North America,
Sep,1974,  Other Regions,
Aug,1974,Number Of Air Passenger Arrivals,136623.0
Aug,1974,  South East Asia,
Aug,1974,    Indonesia,32144.0
Aug,1974,    Malaysia,35690.0
Aug,1974,    Philippines,3315.0
Aug,1974,    Thailand,12800.0
Aug,1974,    Vietnam,
Aug,1974,  North East Asia,
Aug,1974,    Mainland China,
Aug,1974,    Hong Kong,9460.0
Aug,1974,    Japan,3806.0
Aug,1974,  South Asia,
Aug,1974,  Middle East,
Aug,1974,  Oceania,
Aug,1974,  Europe,
Aug,1974,    France,
Aug,1974,    Germany,
Aug,1974,    United Kingdom,6599.0
Aug,1974,  North America,
Aug,1974,  Other Regions,
Jul,1974,Number Of Air Passenger Arrivals,124890.0
Jul,1974,  South East Asia,
Jul,1974,    Indonesia,26041.0
Jul,1974,    Malaysia,34608.0
Jul,1974,    Philippines,3061.0
Jul,1974,    Thailand,12228.0
Jul,1974,    Vietnam,
Jul,1974,  North East Asia,
Jul,1974,    Mainland China,
Jul,1974,    Hong Kong,8646.0
Jul,1974,    Japan,3661.0
Jul,1974,  South Asia,
Jul,1974,  Middle East,
Jul,1974,  Oceania,
Jul,1974,  Europe,
Jul,1974,    France,
Jul,1974,    Germany,
Jul,1974,    United Kingdom,8646.0
Jul,1974,  North America,
Jul,1974,  Other Regions,
Jun,1974,Number Of Air Passenger Arrivals,120309.0
Jun,1974,  South East Asia,
Jun,1974,    Indonesia,25944.0
Jun,1974,    Malaysia,34263.0
Jun,1974,    Philippines,3142.0
Jun,1974,    Thailand,11106.0
Jun,1974,    Vietnam,
Jun,1974,  North East Asia,
Jun,1974,    Mainland China,
Jun,1974,    Hong Kong,8615.0
Jun,1974,    Japan,3108.0
Jun,1974,  South Asia,
Jun,1974,  Middle East,
Jun,1974,  Oceania,
Jun,1974,  Europe,
Jun,1974,    France,
Jun,1974,    Germany,
Jun,1974,    United Kingdom,8032.0
Jun,1974,  North America,
Jun,1974,  Other Regions,
May,1974,Number Of Air Passenger Arrivals,114174.0
May,1974,  South East Asia,
May,1974,    Indonesia,24956.0
May,1974,    Malaysia,32195.0
May,1974,    Philippines,3029.0
May,1974,    Thailand,11347.0
May,1974,    Vietnam,
May,1974,  North East Asia,
May,1974,    Mainland China,
May,1974,    Hong Kong,8435.0
May,1974,    Japan,3052.0
May,1974,  South Asia,
May,1974,  Middle East,
May,1974,  Oceania,
May,1974,  Europe,
May,1974,    France,
May,1974,    Germany,
May,1974,    United Kingdom,4835.0
May,1974,  North America,
May,1974,  Other Regions,
Apr,1974,Number Of Air Passenger Arrivals,118574.0
Apr,1974,  South East Asia,
Apr,1974,    Indonesia,26260.0
Apr,1974,    Malaysia,35747.0
Apr,1974,    Philippines,3067.0
Apr,1974,    Thailand,11207.0
Apr,1974,    Vietnam,
Apr,1974,  North East Asia,
Apr,1974,    Mainland China,
Apr,1974,    Hong Kong,8615.0
Apr,1974,    Japan,3287.0
Apr,1974,  South Asia,
Apr,1974,  Middle East,
Apr,1974,  Oceania,
Apr,1974,  Europe,
Apr,1974,    France,
Apr,1974,    Germany,
Apr,1974,    United Kingdom,4618.0
Apr,1974,  North America,
Apr,1974,  Other Regions,
Mar,1974,Number Of Air Passenger Arrivals,114903.0
Mar,1974,  South East Asia,
Mar,1974,    Indonesia,23871.0
Mar,1974,    Malaysia,33210.0
Mar,1974,    Philippines,2972.0
Mar,1974,    Thailand,11246.0
Mar,1974,    Vietnam,
Mar,1974,  North East Asia,
Mar,1974,    Mainland China,
Mar,1974,    Hong Kong,8397.0
Mar,1974,    Japan,3809.0
Mar,1974,  South Asia,
Mar,1974,  Middle East,
Mar,1974,  Oceania,
Mar,1974,  Europe,
Mar,1974,    France,
Mar,1974,    Germany,
Mar,1974,    United Kingdom,6359.0
Mar,1974,  North America,
Mar,1974,  Other Regions,
Feb,1974,Number Of Air Passenger Arrivals,107737.0
Feb,1974,  South East Asia,
Feb,1974,    Indonesia,20872.0
Feb,1974,    Malaysia,30798.0
Feb,1974,    Philippines,2498.0
Feb,1974,    Thailand,12030.0
Feb,1974,    Vietnam,
Feb,1974,  North East Asia,
Feb,1974,    Mainland China,
Feb,1974,    Hong Kong,7652.0
Feb,1974,    Japan,4298.0
Feb,1974,  South Asia,
Feb,1974,  Middle East,
Feb,1974,  Oceania,
Feb,1974,  Europe,
Feb,1974,    France,
Feb,1974,    Germany,
Feb,1974,    United Kingdom,5725.0
Feb,1974,  North America,
Feb,1974,  Other Regions,
Jan,1974,Number Of Air Passenger Arrivals,126613.0
Jan,1974,  South East Asia,
Jan,1974,    Indonesia,25329.0
Jan,1974,    Malaysia,36667.0
Jan,1974,    Philippines,2766.0
Jan,1974,    Thailand,14131.0
Jan,1974,    Vietnam,
Jan,1974,  North East Asia,
Jan,1974,    Mainland China,
Jan,1974,    Hong Kong,8083.0
Jan,1974,    Japan,3907.0
Jan,1974,  South Asia,
Jan,1974,  Middle East,
Jan,1974,  Oceania,
Jan,1974,  Europe,
Jan,1974,    France,
Jan,1974,    Germany,
Jan,1974,    United Kingdom,6612.0
Jan,1974,  North America,
Jan,1974,  Other Regions,
Dec,1973,Number Of Air Passenger Arrivals,140413.0
Dec,1973,  South East Asia,
Dec,1973,    Indonesia,29594.0
Dec,1973,    Malaysia,41803.0
Dec,1973,    Philippines,2353.0
Dec,1973,    Thailand,12625.0
Dec,1973,    Vietnam,
Dec,1973,  North East Asia,
Dec,1973,    Mainland China,
Dec,1973,    Hong Kong,9498.0
Dec,1973,    Japan,3786.0
Dec,1973,  South Asia,
Dec,1973,  Middle East,
Dec,1973,  Oceania,
Dec,1973,  Europe,
Dec,1973,    France,
Dec,1973,    Germany,
Dec,1973,    United Kingdom,6663.0
Dec,1973,  North America,
Dec,1973,  Other Regions,
Nov,1973,Number Of Air Passenger Arrivals,124820.0
Nov,1973,  South East Asia,
Nov,1973,    Indonesia,22572.0
Nov,1973,    Malaysia,38444.0
Nov,1973,    Philippines,2889.0
Nov,1973,    Thailand,12395.0
Nov,1973,    Vietnam,
Nov,1973,  North East Asia,
Nov,1973,    Mainland China,
Nov,1973,    Hong Kong,9667.0
Nov,1973,    Japan,4628.0
Nov,1973,  South Asia,
Nov,1973,  Middle East,
Nov,1973,  Oceania,
Nov,1973,  Europe,
Nov,1973,    France,
Nov,1973,    Germany,
Nov,1973,    United Kingdom,7720.0
Nov,1973,  North America,
Nov,1973,  Other Regions,
Oct,1973,Number Of Air Passenger Arrivals,120407.0
Oct,1973,  South East Asia,
Oct,1973,    Indonesia,24055.0
Oct,1973,    Malaysia,34118.0
Oct,1973,    Philippines,2874.0
Oct,1973,    Thailand,12781.0
Oct,1973,    Vietnam,
Oct,1973,  North East Asia,
Oct,1973,    Mainland China,
Oct,1973,    Hong Kong,10397.0
Oct,1973,    Japan,4213.0
Oct,1973,  South Asia,
Oct,1973,  Middle East,
Oct,1973,  Oceania,
Oct,1973,  Europe,
Oct,1973,    France,
Oct,1973,    Germany,
Oct,1973,    United Kingdom,8363.0
Oct,1973,  North America,
Oct,1973,  Other Regions,
Sep,1973,Number Of Air Passenger Arrivals,113284.0
Sep,1973,  South East Asia,
Sep,1973,    Indonesia,22513.0
Sep,1973,    Malaysia,34199.0
Sep,1973,    Philippines,2346.0
Sep,1973,    Thailand,10401.0
Sep,1973,    Vietnam,
Sep,1973,  North East Asia,
Sep,1973,    Mainland China,
Sep,1973,    Hong Kong,7949.0
Sep,1973,    Japan,3104.0
Sep,1973,  South Asia,
Sep,1973,  Middle East,
Sep,1973,  Oceania,
Sep,1973,  Europe,
Sep,1973,    France,
Sep,1973,    Germany,
Sep,1973,    United Kingdom,8100.0
Sep,1973,  North America,
Sep,1973,  Other Regions,
Aug,1973,Number Of Air Passenger Arrivals,123210.0
Aug,1973,  South East Asia,
Aug,1973,    Indonesia,25857.0
Aug,1973,    Malaysia,33709.0
Aug,1973,    Philippines,2392.0
Aug,1973,    Thailand,11749.0
Aug,1973,    Vietnam,
Aug,1973,  North East Asia,
Aug,1973,    Mainland China,
Aug,1973,    Hong Kong,9055.0
Aug,1973,    Japan,3621.0
Aug,1973,  South Asia,
Aug,1973,  Middle East,
Aug,1973,  Oceania,
Aug,1973,  Europe,
Aug,1973,    France,
Aug,1973,    Germany,
Aug,1973,    United Kingdom,8143.0
Aug,1973,  North America,
Aug,1973,  Other Regions,
Jul,1973,Number Of Air Passenger Arrivals,113821.0
Jul,1973,  South East Asia,
Jul,1973,    Indonesia,22360.0
Jul,1973,    Malaysia,33327.0
Jul,1973,    Philippines,2089.0
Jul,1973,    Thailand,11361.0
Jul,1973,    Vietnam,
Jul,1973,  North East Asia,
Jul,1973,    Mainland China,
Jul,1973,    Hong Kong,7910.0
Jul,1973,    Japan,3311.0
Jul,1973,  South Asia,
Jul,1973,  Middle East,
Jul,1973,  Oceania,
Jul,1973,  Europe,
Jul,1973,    France,
Jul,1973,    Germany,
Jul,1973,    United Kingdom,8455.0
Jul,1973,  North America,
Jul,1973,  Other Regions,
Jun,1973,Number Of Air Passenger Arrivals,105185.0
Jun,1973,  South East Asia,
Jun,1973,    Indonesia,20341.0
Jun,1973,    Malaysia,31459.0
Jun,1973,    Philippines,2253.0
Jun,1973,    Thailand,10110.0
Jun,1973,    Vietnam,
Jun,1973,  North East Asia,
Jun,1973,    Mainland China,
Jun,1973,    Hong Kong,8184.0
Jun,1973,    Japan,3471.0
Jun,1973,  South Asia,
Jun,1973,  Middle East,
Jun,1973,  Oceania,
Jun,1973,  Europe,
Jun,1973,    France,
Jun,1973,    Germany,
Jun,1973,    United Kingdom,6850.0
Jun,1973,  North America,
Jun,1973,  Other Regions,
May,1973,Number Of Air Passenger Arrivals,104081.0
May,1973,  South East Asia,
May,1973,    Indonesia,21181.0
May,1973,    Malaysia,30315.0
May,1973,    Philippines,2330.0
May,1973,    Thailand,10402.0
May,1973,    Vietnam,
May,1973,  North East Asia,
May,1973,    Mainland China,
May,1973,    Hong Kong,8570.0
May,1973,    Japan,3610.0
May,1973,  South Asia,
May,1973,  Middle East,
May,1973,  Oceania,
May,1973,  Europe,
May,1973,    France,
May,1973,    Germany,
May,1973,    United Kingdom,5920.0
May,1973,  North America,
May,1973,  Other Regions,
Apr,1973,Number Of Air Passenger Arrivals,108029.0
Apr,1973,  South East Asia,
Apr,1973,    Indonesia,23102.0
Apr,1973,    Malaysia,33208.0
Apr,1973,    Philippines,2227.0
Apr,1973,    Thailand,10899.0
Apr,1973,    Vietnam,
Apr,1973,  North East Asia,
Apr,1973,    Mainland China,
Apr,1973,    Hong Kong,9150.0
Apr,1973,    Japan,3229.0
Apr,1973,  South Asia,
Apr,1973,  Middle East,
Apr,1973,  Oceania,
Apr,1973,  Europe,
Apr,1973,    France,
Apr,1973,    Germany,
Apr,1973,    United Kingdom,5072.0
Apr,1973,  North America,
Apr,1973,  Other Regions,
Mar,1973,Number Of Air Passenger Arrivals,98999.0
Mar,1973,  South East Asia,
Mar,1973,    Indonesia,19837.0
Mar,1973,    Malaysia,30320.0
Mar,1973,    Philippines,1876.0
Mar,1973,    Thailand,10490.0
Mar,1973,    Vietnam,
Mar,1973,  North East Asia,
Mar,1973,    Mainland China,
Mar,1973,    Hong Kong,7716.0
Mar,1973,    Japan,3255.0
Mar,1973,  South Asia,
Mar,1973,  Middle East,
Mar,1973,  Oceania,
Mar,1973,  Europe,
Mar,1973,    France,
Mar,1973,    Germany,
Mar,1973,    United Kingdom,5682.0
Mar,1973,  North America,
Mar,1973,  Other Regions,
Feb,1973,Number Of Air Passenger Arrivals,97305.0
Feb,1973,  South East Asia,
Feb,1973,    Indonesia,16134.0
Feb,1973,    Malaysia,31466.0
Feb,1973,    Philippines,1778.0
Feb,1973,    Thailand,11237.0
Feb,1973,    Vietnam,
Feb,1973,  North East Asia,
Feb,1973,    Mainland China,
Feb,1973,    Hong Kong,7899.0
Feb,1973,    Japan,4227.0
Feb,1973,  South Asia,
Feb,1973,  Middle East,
Feb,1973,  Oceania,
Feb,1973,  Europe,
Feb,1973,    France,
Feb,1973,    Germany,
Feb,1973,    United Kingdom,5139.0
Feb,1973,  North America,
Feb,1973,  Other Regions,
Jan,1973,Number Of Air Passenger Arrivals,101191.0
Jan,1973,  South East Asia,
Jan,1973,    Indonesia,19459.0
Jan,1973,    Malaysia,29300.0
Jan,1973,    Philippines,1589.0
Jan,1973,    Thailand,10958.0
Jan,1973,    Vietnam,
Jan,1973,  North East Asia,
Jan,1973,    Mainland China,
Jan,1973,    Hong Kong,6727.0
Jan,1973,    Japan,3085.0
Jan,1973,  South Asia,
Jan,1973,  Middle East,
Jan,1973,  Oceania,
Jan,1973,  Europe,
Jan,1973,    France,
Jan,1973,    Germany,
Jan,1973,    United Kingdom,6622.0
Jan,1973,  North America,
Jan,1973,  Other Regions,
Dec,1972,Number Of Air Passenger Arrivals,114086.0
Dec,1972,  South East Asia,
Dec,1972,    Indonesia,21742.0
Dec,1972,    Malaysia,33628.0
Dec,1972,    Philippines,1461.0
Dec,1972,    Thailand,10329.0
Dec,1972,    Vietnam,
Dec,1972,  North East Asia,
Dec,1972,    Mainland China,
Dec,1972,    Hong Kong,7657.0
Dec,1972,    Japan,2835.0
Dec,1972,  South Asia,
Dec,1972,  Middle East,
Dec,1972,  Oceania,
Dec,1972,  Europe,
Dec,1972,    France,
Dec,1972,    Germany,
Dec,1972,    United Kingdom,7534.0
Dec,1972,  North America,
Dec,1972,  Other Regions,
Nov,1972,Number Of Air Passenger Arrivals,93452.0
Nov,1972,  South East Asia,
Nov,1972,    Indonesia,16195.0
Nov,1972,    Malaysia,29194.0
Nov,1972,    Philippines,1659.0
Nov,1972,    Thailand,9968.0
Nov,1972,    Vietnam,
Nov,1972,  North East Asia,
Nov,1972,    Mainland China,
Nov,1972,    Hong Kong,7833.0
Nov,1972,    Japan,3238.0
Nov,1972,  South Asia,
Nov,1972,  Middle East,
Nov,1972,  Oceania,
Nov,1972,  Europe,
Nov,1972,    France,
Nov,1972,    Germany,
Nov,1972,    United Kingdom,6398.0
Nov,1972,  North America,
Nov,1972,  Other Regions,
Oct,1972,Number Of Air Passenger Arrivals,91530.0
Oct,1972,  South East Asia,
Oct,1972,    Indonesia,17269.0
Oct,1972,    Malaysia,23468.0
Oct,1972,    Philippines,1751.0
Oct,1972,    Thailand,10841.0
Oct,1972,    Vietnam,
Oct,1972,  North East Asia,
Oct,1972,    Mainland China,
Oct,1972,    Hong Kong,8687.0
Oct,1972,    Japan,3022.0
Oct,1972,  South Asia,
Oct,1972,  Middle East,
Oct,1972,  Oceania,
Oct,1972,  Europe,
Oct,1972,    France,
Oct,1972,    Germany,
Oct,1972,    United Kingdom,7373.0
Oct,1972,  North America,
Oct,1972,  Other Regions,
Sep,1972,Number Of Air Passenger Arrivals,85054.0
Sep,1972,  South East Asia,
Sep,1972,    Indonesia,16037.0
Sep,1972,    Malaysia,24438.0
Sep,1972,    Philippines,1937.0
Sep,1972,    Thailand,8110.0
Sep,1972,    Vietnam,
Sep,1972,  North East Asia,
Sep,1972,    Mainland China,
Sep,1972,    Hong Kong,6564.0
Sep,1972,    Japan,2223.0
Sep,1972,  South Asia,
Sep,1972,  Middle East,
Sep,1972,  Oceania,
Sep,1972,  Europe,
Sep,1972,    France,
Sep,1972,    Germany,
Sep,1972,    United Kingdom,8029.0
Sep,1972,  North America,
Sep,1972,  Other Regions,
Aug,1972,Number Of Air Passenger Arrivals,93504.0
Aug,1972,  South East Asia,
Aug,1972,    Indonesia,19261.0
Aug,1972,    Malaysia,25741.0
Aug,1972,    Philippines,2162.0
Aug,1972,    Thailand,8274.0
Aug,1972,    Vietnam,
Aug,1972,  North East Asia,
Aug,1972,    Mainland China,
Aug,1972,    Hong Kong,7562.0
Aug,1972,    Japan,2381.0
Aug,1972,  South Asia,
Aug,1972,  Middle East,
Aug,1972,  Oceania,
Aug,1972,  Europe,
Aug,1972,    France,
Aug,1972,    Germany,
Aug,1972,    United Kingdom,8187.0
Aug,1972,  North America,
Aug,1972,  Other Regions,
Jul,1972,Number Of Air Passenger Arrivals,84288.0
Jul,1972,  South East Asia,
Jul,1972,    Indonesia,16044.0
Jul,1972,    Malaysia,23415.0
Jul,1972,    Philippines,2233.0
Jul,1972,    Thailand,7492.0
Jul,1972,    Vietnam,
Jul,1972,  North East Asia,
