Month,Year,Country,Departures,Arrivals,Total_Flow
Mar,1978,Number Of Air Passenger Departures,185946.0,0.0,185946.0
May,1978,    Hong Kong,19184.0,17851.0,37035.0
May,1978,    Indonesia,40227.0,40977.0,81204.0
May,1978,    Japan,6733.0,5894.0,12627.0
May,1978,    Malaysia,45269.0,45419.0,90688.0
May,1978,    Philippines,8344.0,8101.0,16445.0
May,1978,    Thailand,18442.0,19582.0,38024.0
May,1978,    United Kingdom,9621.0,6670.0,16291.0
May,1978,Number Of Air Passenger Arrivals,0.0,191494.0,191494.0
May,1978,Number Of Air Passenger Departures,200037.0,0.0,200037.0
Nov,1978,    Hong Kong,20282.0,19921.0,40203.0
Nov,1978,    Indonesia,43731.0,41762.0,85493.0
Nov,1978,    Japan,8431.0,8328.0,16759.0
Nov,1978,    Malaysia,50721.0,53550.0,104271.0
Nov,1978,    Philippines,9067.0,9882.0,18949.0
Nov,1978,    Thailand,22160.0,23805.0,45965.0
Nov,1978,    United Kingdom,6732.0,8850.0,15582.0
Nov,1978,Number Of Air Passenger Arrivals,0.0,215825.0,215825.0
Nov,1978,Number Of Air Passenger Departures,219369.0,0.0,219369.0
Oct,1978,    Hong Kong,19049.0,19434.0,38483.0
Oct,1978,    Indonesia,42960.0,44122.0,87082.0
Oct,1978,    Japan,6797.0,7781.0,14578.0
Oct,1978,    Malaysia,46632.0,47295.0,93927.0
Oct,1978,    Philippines,7810.0,8569.0,16379.0
Oct,1978,    Thailand,18938.0,22063.0,41001.0
Oct,1978,    United Kingdom,6552.0,10406.0,16958.0
Oct,1978,Number Of Air Passenger Arrivals,0.0,209060.0,209060.0
Oct,1978,Number Of Air Passenger Departures,205506.0,0.0,205506.0
Sep,1978,    Hong Kong,16737.0,18018.0,34755.0
Sep,1978,    Indonesia,47395.0,44481.0,91876.0
Sep,1978,    Japan,6009.0,6265.0,12274.0
Sep,1978,    Malaysia,45206.0,47397.0,92603.0
Sep,1978,    Philippines,6906.0,7400.0,14306.0
Sep,1978,    Thailand,16595.0,18270.0,34865.0
Sep,1978,    United Kingdom,11438.0,10610.0,22048.0
Sep,1978,Number Of Air Passenger Arrivals,0.0,202499.0,202499.0
Sep,1978,Number Of Air Passenger Departures,208930.0,0.0,208930.0
Apr,1979,    Hong Kong,16610.0,16568.0,33178.0
Apr,1979,    Indonesia,38815.0,39896.0,78711.0
Apr,1979,    Japan,8870.0,9495.0,18365.0
Apr,1979,    Malaysia,54632.0,56033.0,110665.0
Apr,1979,    Philippines,8163.0,9527.0,17690.0
Apr,1979,    Thailand,19663.0,19596.0,39259.0
Apr,1979,    United Kingdom,9510.0,6007.0,15517.0
Apr,1979,Number Of Air Passenger Arrivals,0.0,214303.0,214303.0
Apr,1979,Number Of Air Passenger Departures,212036.0,0.0,212036.0
Aug,1979,    Hong Kong,22145.0,18662.0,40807.0
Aug,1979,    Indonesia,44903.0,52245.0,97148.0
Aug,1979,    Japan,16801.0,15464.0,32265.0
Aug,1979,    Malaysia,57814.0,60416.0,118230.0
Aug,1979,    Philippines,7415.0,8970.0,16385.0
Aug,1979,    Thailand,23648.0,21709.0,45357.0
Aug,1979,    United Kingdom,10723.0,11418.0,22141.0
Aug,1979,Number Of Air Passenger Arrivals,0.0,252611.0,252611.0
Aug,1979,Number Of Air Passenger Departures,251071.0,0.0,251071.0
Dec,1979,    Hong Kong,17754.0,21196.0,38950.0
Dec,1979,    Indonesia,44807.0,47465.0,92272.0
Dec,1979,    Japan,10775.0,13800.0,24575.0
Dec,1979,    Malaysia,70005.0,69653.0,139658.0
Dec,1979,    Philippines,12188.0,11149.0,23337.0
Dec,1979,    Thailand,22475.0,25640.0,48115.0
Dec,1979,    United Kingdom,7762.0,8736.0,16498.0
Dec,1979,Number Of Air Passenger Arrivals,0.0,267393.0,267393.0
Dec,1979,Number Of Air Passenger Departures,249366.0,0.0,249366.0
Feb,1979,    Hong Kong,17142.0,16943.0,34085.0
Feb,1979,    Indonesia,35396.0,34618.0,70014.0
Feb,1979,    Japan,9435.0,9756.0,19191.0
Feb,1979,    Malaysia,38552.0,42192.0,80744.0
Feb,1979,    Philippines,7079.0,9198.0,16277.0
Feb,1979,    Thailand,19789.0,19739.0,39528.0
Feb,1979,    United Kingdom,6305.0,6227.0,12532.0
Feb,1979,Number Of Air Passenger Arrivals,0.0,184416.0,184416.0
Feb,1979,Number Of Air Passenger Departures,188148.0,0.0,188148.0
Jan,1979,    Hong Kong,16750.0,17665.0,34415.0
Jan,1979,    Indonesia,38764.0,40214.0,78978.0
Jan,1979,    Japan,9173.0,9264.0,18437.0
Jan,1979,    Malaysia,51159.0,48485.0,99644.0
Jan,1979,    Philippines,7082.0,8963.0,16045.0
Jan,1979,    Thailand,19911.0,20100.0,40011.0
Jan,1979,    United Kingdom,7860.0,9061.0,16921.0
Jan,1979,Number Of Air Passenger Arrivals,0.0,208225.0,208225.0
Jan,1979,Number Of Air Passenger Departures,213232.0,0.0,213232.0
Jul,1979,    Hong Kong,16353.0,19462.0,35815.0
Jul,1979,    Indonesia,50214.0,44257.0,94471.0
Jul,1979,    Japan,11111.0,13069.0,24180.0
Jul,1979,    Malaysia,60614.0,58905.0,119519.0
Jul,1979,    Philippines,7509.0,8470.0,15979.0
Jul,1979,    Thailand,18769.0,21563.0,40332.0
Jul,1979,    United Kingdom,10174.0,12267.0,22441.0
Jul,1979,Number Of Air Passenger Arrivals,0.0,239553.0,239553.0
Jul,1979,Number Of Air Passenger Departures,235195.0,0.0,235195.0
Jun,1979,    Hong Kong,16533.0,19339.0,35872.0
Jun,1979,    Indonesia,40851.0,47048.0,87899.0
Jun,1979,    Japan,10870.0,10860.0,21730.0
Jun,1979,    Malaysia,55504.0,57523.0,113027.0
Jun,1979,    Philippines,8778.0,9036.0,17814.0
Jun,1979,    Thailand,19659.0,21272.0,40931.0
Jun,1979,    United Kingdom,10072.0,9646.0,19718.0
Jun,1979,Number Of Air Passenger Arrivals,0.0,231142.0,231142.0
Jun,1979,Number Of Air Passenger Departures,218916.0,0.0,218916.0
Mar,1979,    Hong Kong,16888.0,15783.0,32671.0
Mar,1979,    Indonesia,38149.0,40066.0,78215.0
Mar,1979,    Japan,10872.0,10651.0,21523.0
Mar,1979,    Malaysia,51512.0,53022.0,104534.0
Mar,1979,    Philippines,8275.0,9092.0,17367.0
Mar,1979,    Thailand,20109.0,18653.0,38762.0
Mar,1979,    United Kingdom,8271.0,6903.0,15174.0
Mar,1979,Number Of Air Passenger Arrivals,0.0,205632.0,205632.0
Mar,1979,Number Of Air Passenger Departures,208566.0,0.0,208566.0
May,1979,    Hong Kong,17216.0,16438.0,33654.0
May,1979,    Indonesia,37192.0,37878.0,75070.0
May,1979,    Japan,11862.0,10079.0,21941.0
May,1979,    Malaysia,53323.0,53838.0,107161.0
May,1979,    Philippines,8595.0,9031.0,17626.0
May,1979,    Thailand,19707.0,19116.0,38823.0
May,1979,    United Kingdom,9946.0,6696.0,16642.0
May,1979,Number Of Air Passenger Arrivals,0.0,209815.0,209815.0
May,1979,Number Of Air Passenger Departures,218180.0,0.0,218180.0
Nov,1979,    Hong Kong,21084.0,21878.0,42962.0
Nov,1979,    Indonesia,44709.0,42590.0,87299.0
Nov,1979,    Japan,13702.0,14665.0,28367.0
Nov,1979,    Malaysia,61595.0,63275.0,124870.0
Nov,1979,    Philippines,10749.0,11214.0,21963.0
Nov,1979,    Thailand,23286.0,24428.0,47714.0
Nov,1979,    United Kingdom,7420.0,9052.0,16472.0
Nov,1979,Number Of Air Passenger Arrivals,0.0,244982.0,244982.0
Nov,1979,Number Of Air Passenger Departures,250583.0,0.0,250583.0
Oct,1979,    Hong Kong,20499.0,20660.0,41159.0
Oct,1979,    Indonesia,42532.0,44982.0,87514.0
Oct,1979,    Japan,12272.0,11994.0,24266.0
Oct,1979,    Malaysia,57456.0,58678.0,116134.0
Oct,1979,    Philippines,8669.0,9522.0,18191.0
Oct,1979,    Thailand,22042.0,22410.0,44452.0
Oct,1979,    United Kingdom,7307.0,10896.0,18203.0
Oct,1979,Number Of Air Passenger Arrivals,0.0,237348.0,237348.0
Oct,1979,Number Of Air Passenger Departures,236702.0,0.0,236702.0
Sep,1979,    Hong Kong,18339.0,18053.0,36392.0
Sep,1979,    Indonesia,39510.0,42000.0,81510.0
Sep,1979,    Japan,12920.0,12517.0,25437.0
Sep,1979,    Malaysia,52852.0,55686.0,108538.0
Sep,1979,    Philippines,6626.0,8430.0,15056.0
Sep,1979,    Thailand,18315.0,18844.0,37159.0
Sep,1979,    United Kingdom,12844.0,10787.0,23631.0
Sep,1979,Number Of Air Passenger Arrivals,0.0,224760.0,224760.0
Sep,1979,Number Of Air Passenger Departures,228072.0,0.0,228072.0
Apr,1980,    Hong Kong,22271.0,20006.0,42277.0
Apr,1980,    Indonesia,39546.0,41806.0,81352.0
Apr,1980,    Japan,12124.0,11894.0,24018.0
Apr,1980,    Malaysia,64295.0,66280.0,130575.0
Apr,1980,    Philippines,9554.0,10824.0,20378.0
Apr,1980,    Thailand,22196.0,22577.0,44773.0
Apr,1980,    United Kingdom,10315.0,6033.0,16348.0
Apr,1980,Number Of Air Passenger Arrivals,0.0,240343.0,240343.0
Apr,1980,Number Of Air Passenger Departures,246241.0,0.0,246241.0
Aug,1980,    Hong Kong,30468.0,26334.0,56802.0
Aug,1980,    Indonesia,51191.0,55898.0,107089.0
Aug,1980,    Japan,19609.0,18323.0,37932.0
Aug,1980,    Malaysia,71883.0,75463.0,147346.0
Aug,1980,    Philippines,8695.0,10186.0,18881.0
Aug,1980,    Thailand,25485.0,25232.0,50717.0
Aug,1980,    United Kingdom,10025.0,12335.0,22360.0
Aug,1980,Number Of Air Passenger Arrivals,0.0,298606.0,298606.0
Aug,1980,Number Of Air Passenger Departures,301484.0,0.0,301484.0
Dec,1980,    Hong Kong,23275.0,28023.0,51298.0
Dec,1980,    Indonesia,50651.0,56084.0,106735.0
Dec,1980,    Japan,11721.0,15051.0,26772.0
Dec,1980,    Malaysia,83531.0,86517.0,170048.0
Dec,1980,    Philippines,11693.0,11505.0,23198.0
Dec,1980,    Thailand,26952.0,29333.0,56285.0
Dec,1980,    United Kingdom,6536.0,9892.0,16428.0
Dec,1980,Number Of Air Passenger Arrivals,0.0,316631.0,316631.0
Dec,1980,Number Of Air Passenger Departures,291865.0,0.0,291865.0
Feb,1980,    Hong Kong,20096.0,21541.0,41637.0
Feb,1980,    Indonesia,37254.0,40653.0,77907.0
Feb,1980,    Japan,12622.0,13094.0,25716.0
Feb,1980,    Malaysia,60239.0,56998.0,117237.0
Feb,1980,    Philippines,9114.0,10375.0,19489.0
Feb,1980,    Thailand,25137.0,21585.0,46722.0
Feb,1980,    United Kingdom,6935.0,6945.0,13880.0
Feb,1980,Number Of Air Passenger Arrivals,0.0,227555.0,227555.0
Feb,1980,Number Of Air Passenger Departures,234846.0,0.0,234846.0
Jan,1980,    Hong Kong,18924.0,17639.0,36563.0
Jan,1980,    Indonesia,42342.0,41053.0,83395.0
Jan,1980,    Japan,16048.0,14636.0,30684.0
Jan,1980,    Malaysia,56783.0,59236.0,116019.0
Jan,1980,    Philippines,7847.0,10120.0,17967.0
Jan,1980,    Thailand,21591.0,21097.0,42688.0
Jan,1980,    United Kingdom,8684.0,8735.0,17419.0
Jan,1980,Number Of Air Passenger Arrivals,0.0,235030.0,235030.0
Jan,1980,Number Of Air Passenger Departures,244681.0,0.0,244681.0
Jul,1980,    Hong Kong,20610.0,24201.0,44811.0
Jul,1980,    Indonesia,56790.0,51655.0,108445.0
Jul,1980,    Japan,11176.0,14945.0,26121.0
Jul,1980,    Malaysia,63544.0,62937.0,126481.0
Jul,1980,    Philippines,8017.0,9620.0,17637.0
Jul,1980,    Thailand,20780.0,23832.0,44612.0
Jul,1980,    United Kingdom,9624.0,13515.0,23139.0
Jul,1980,Number Of Air Passenger Arrivals,0.0,271505.0,271505.0
Jul,1980,Number Of Air Passenger Departures,267734.0,0.0,267734.0
Jun,1980,    Hong Kong,21384.0,25429.0,46813.0
Jun,1980,    Indonesia,43754.0,49807.0,93561.0
Jun,1980,    Japan,11415.0,11312.0,22727.0
Jun,1980,    Malaysia,66383.0,68359.0,134742.0
Jun,1980,    Philippines,9960.0,10616.0,20576.0
Jun,1980,    Thailand,21118.0,23203.0,44321.0
Jun,1980,    United Kingdom,9320.0,9738.0,19058.0
Jun,1980,Number Of Air Passenger Arrivals,0.0,264753.0,264753.0
Jun,1980,Number Of Air Passenger Departures,253752.0,0.0,253752.0
Mar,1980,    Hong Kong,20995.0,20298.0,41293.0
Mar,1980,    Indonesia,42110.0,41703.0,83813.0
Mar,1980,    Japan,14680.0,16146.0,30826.0
Mar,1980,    Malaysia,64003.0,64360.0,128363.0
Mar,1980,    Philippines,9933.0,10679.0,20612.0
Mar,1980,    Thailand,23779.0,23374.0,47153.0
Mar,1980,    United Kingdom,9835.0,7676.0,17511.0
Mar,1980,Number Of Air Passenger Arrivals,0.0,246262.0,246262.0
Mar,1980,Number Of Air Passenger Departures,254054.0,0.0,254054.0
May,1980,    Hong Kong,22875.0,22446.0,45321.0
May,1980,    Indonesia,42199.0,42231.0,84430.0
May,1980,    Japan,13197.0,11675.0,24872.0
May,1980,    Malaysia,63765.0,63777.0,127542.0
May,1980,    Philippines,10272.0,10828.0,21100.0
May,1980,    Thailand,24644.0,21255.0,45899.0
May,1980,    United Kingdom,9277.0,6883.0,16160.0
May,1980,Number Of Air Passenger Arrivals,0.0,246876.0,246876.0
May,1980,Number Of Air Passenger Departures,257562.0,0.0,257562.0
Nov,1980,    Hong Kong,26579.0,25834.0,52413.0
Nov,1980,    Indonesia,50774.0,46955.0,97729.0
Nov,1980,    Japan,14193.0,14418.0,28611.0
Nov,1980,    Malaysia,65241.0,72452.0,137693.0
Nov,1980,    Philippines,10588.0,12436.0,23024.0
Nov,1980,    Thailand,26614.0,26789.0,53403.0
Nov,1980,    United Kingdom,6443.0,8789.0,15232.0
Nov,1980,Number Of Air Passenger Arrivals,0.0,275384.0,275384.0
Nov,1980,Number Of Air Passenger Departures,281055.0,0.0,281055.0
Oct,1980,    Hong Kong,23990.0,26876.0,50866.0
Oct,1980,    Indonesia,47352.0,48099.0,95451.0
Oct,1980,    Japan,11838.0,12262.0,24100.0
Oct,1980,    Malaysia,62708.0,63628.0,126336.0
Oct,1980,    Philippines,9010.0,11366.0,20376.0
Oct,1980,    Thailand,24640.0,27591.0,52231.0
Oct,1980,    United Kingdom,7908.0,11020.0,18928.0
Oct,1980,Number Of Air Passenger Arrivals,0.0,267687.0,267687.0
Oct,1980,Number Of Air Passenger Departures,265013.0,0.0,265013.0
Sep,1980,    Hong Kong,22669.0,22564.0,45233.0
Sep,1980,    Indonesia,41927.0,45011.0,86938.0
Sep,1980,    Japan,13841.0,13588.0,27429.0
Sep,1980,    Malaysia,59660.0,63051.0,122711.0
Sep,1980,    Philippines,8091.0,8364.0,16455.0
Sep,1980,    Thailand,20785.0,20409.0,41194.0
Sep,1980,    United Kingdom,12412.0,11641.0,24053.0
Sep,1980,Number Of Air Passenger Arrivals,0.0,250091.0,250091.0
Sep,1980,Number Of Air Passenger Departures,252745.0,0.0,252745.0
Apr,1981,    Hong Kong,28403.0,25972.0,54375.0
Apr,1981,    Indonesia,45731.0,47367.0,93098.0
Apr,1981,    Japan,14577.0,13831.0,28408.0
Apr,1981,    Malaysia,66034.0,73075.0,139109.0
Apr,1981,    Philippines,11446.0,12009.0,23455.0
Apr,1981,    Thailand,24772.0,24476.0,49248.0
Apr,1981,    United Kingdom,9248.0,6357.0,15605.0
Apr,1981,Number Of Air Passenger Arrivals,0.0,275944.0,275944.0
Apr,1981,Number Of Air Passenger Departures,278169.0,0.0,278169.0
Aug,1981,    Hong Kong,33777.0,31266.0,65043.0
Aug,1981,    Indonesia,57236.0,57598.0,114834.0
Aug,1981,    Japan,27297.0,25691.0,52988.0
Aug,1981,    Malaysia,74540.0,85624.0,160164.0
Aug,1981,    Philippines,11126.0,12624.0,23750.0
Aug,1981,    Thailand,29055.0,29434.0,58489.0
Aug,1981,    United Kingdom,11538.0,13877.0,25415.0
Aug,1981,Number Of Air Passenger Arrivals,0.0,344177.0,344177.0
Aug,1981,Number Of Air Passenger Departures,345296.0,0.0,345296.0
Dec,1981,    Hong Kong,25049.0,29962.0,55011.0
Dec,1981,    Indonesia,55463.0,60786.0,116249.0
Dec,1981,    Japan,16709.0,19254.0,35963.0
Dec,1981,    Malaysia,89433.0,91283.0,180716.0
Dec,1981,    Philippines,14971.0,14427.0,29398.0
Dec,1981,    Thailand,31632.0,32039.0,63671.0
Dec,1981,    United Kingdom,9102.0,10485.0,19587.0
Dec,1981,Number Of Air Passenger Arrivals,0.0,350941.0,350941.0
Dec,1981,Number Of Air Passenger Departures,332421.0,0.0,332421.0
Feb,1981,    Hong Kong,28142.0,26939.0,55081.0
Feb,1981,    Indonesia,43561.0,44635.0,88196.0
Feb,1981,    Japan,15285.0,14895.0,30180.0
Feb,1981,    Malaysia,62653.0,69548.0,132201.0
Feb,1981,    Philippines,8914.0,12224.0,21138.0
Feb,1981,    Thailand,28180.0,27481.0,55661.0
Feb,1981,    United Kingdom,5730.0,7447.0,13177.0
Feb,1981,Number Of Air Passenger Arrivals,0.0,265569.0,265569.0
Feb,1981,Number Of Air Passenger Departures,268209.0,0.0,268209.0
Jan,1981,    Hong Kong,24070.0,25359.0,49429.0
Jan,1981,    Indonesia,49913.0,47955.0,97868.0
Jan,1981,    Japan,16551.0,14114.0,30665.0
Jan,1981,    Malaysia,61226.0,63787.0,125013.0
Jan,1981,    Philippines,7856.0,11443.0,19299.0
Jan,1981,    Thailand,24982.0,25707.0,50689.0
Jan,1981,    United Kingdom,8299.0,8077.0,16376.0
Jan,1981,Number Of Air Passenger Arrivals,0.0,271695.0,271695.0
Jan,1981,Number Of Air Passenger Departures,279156.0,0.0,279156.0
Jul,1981,    Hong Kong,24894.0,28163.0,53057.0
Jul,1981,    Indonesia,65681.0,59956.0,125637.0
Jul,1981,    Japan,16078.0,18559.0,34637.0
Jul,1981,    Malaysia,64176.0,69496.0,133672.0
Jul,1981,    Philippines,10252.0,11298.0,21550.0
Jul,1981,    Thailand,26026.0,30012.0,56038.0
Jul,1981,    United Kingdom,10236.0,13405.0,23641.0
Jul,1981,Number Of Air Passenger Arrivals,0.0,318493.0,318493.0
Jul,1981,Number Of Air Passenger Departures,308379.0,0.0,308379.0
Jun,1981,    Hong Kong,25971.0,28540.0,54511.0
Jun,1981,    Indonesia,52389.0,60599.0,112988.0
Jun,1981,    Japan,16072.0,16150.0,32222.0
Jun,1981,    Malaysia,68994.0,76649.0,145643.0
Jun,1981,    Philippines,11523.0,10938.0,22461.0
Jun,1981,    Thailand,25489.0,29103.0,54592.0
Jun,1981,    United Kingdom,8451.0,9572.0,18023.0
Jun,1981,Number Of Air Passenger Arrivals,0.0,311813.0,311813.0
Jun,1981,Number Of Air Passenger Departures,294470.0,0.0,294470.0
Mar,1981,    Hong Kong,27049.0,25150.0,52199.0
Mar,1981,    Indonesia,47527.0,47339.0,94866.0
Mar,1981,    Japan,17409.0,17724.0,35133.0
Mar,1981,    Malaysia,62139.0,68487.0,130626.0
Mar,1981,    Philippines,10014.0,11691.0,21705.0
Mar,1981,    Thailand,27223.0,25935.0,53158.0
Mar,1981,    United Kingdom,8756.0,7141.0,15897.0
Mar,1981,Number Of Air Passenger Arrivals,0.0,272334.0,272334.0
Mar,1981,Number Of Air Passenger Departures,275807.0,0.0,275807.0
May,1981,    Hong Kong,26799.0,25882.0,52681.0
May,1981,    Indonesia,46339.0,47329.0,93668.0
May,1981,    Japan,17100.0,14916.0,32016.0
May,1981,    Malaysia,65825.0,68966.0,134791.0
May,1981,    Philippines,11235.0,12368.0,23603.0
May,1981,    Thailand,25261.0,25813.0,51074.0
May,1981,    United Kingdom,8315.0,6994.0,15309.0
May,1981,Number Of Air Passenger Arrivals,0.0,274595.0,274595.0
May,1981,Number Of Air Passenger Departures,282975.0,0.0,282975.0
Nov,1981,    Hong Kong,28824.0,29003.0,57827.0
Nov,1981,    Indonesia,55963.0,50491.0,106454.0
Nov,1981,    Japan,21137.0,20527.0,41664.0
Nov,1981,    Malaysia,72630.0,79244.0,151874.0
Nov,1981,    Philippines,12914.0,13963.0,26877.0
Nov,1981,    Thailand,28300.0,29512.0,57812.0
Nov,1981,    United Kingdom,7416.0,9481.0,16897.0
Nov,1981,Number Of Air Passenger Arrivals,0.0,314739.0,314739.0
Nov,1981,Number Of Air Passenger Departures,318522.0,0.0,318522.0
Oct,1981,    Hong Kong,26919.0,29557.0,56476.0
Oct,1981,    Indonesia,52740.0,50693.0,103433.0
Oct,1981,    Japan,16394.0,17062.0,33456.0
Oct,1981,    Malaysia,64136.0,72082.0,136218.0
Oct,1981,    Philippines,11344.0,13663.0,25007.0
Oct,1981,    Thailand,27058.0,29764.0,56822.0
Oct,1981,    United Kingdom,8520.0,12184.0,20704.0
Oct,1981,Number Of Air Passenger Arrivals,0.0,307745.0,307745.0
Oct,1981,Number Of Air Passenger Departures,300799.0,0.0,300799.0
Sep,1981,    Hong Kong,26474.0,24581.0,51055.0
Sep,1981,    Indonesia,46901.0,50127.0,97028.0
Sep,1981,    Japan,19243.0,17406.0,36649.0
Sep,1981,    Malaysia,61072.0,70172.0,131244.0
Sep,1981,    Philippines,10119.0,11493.0,21612.0
Sep,1981,    Thailand,24191.0,25085.0,49276.0
Sep,1981,    United Kingdom,12857.0,11919.0,24776.0
Sep,1981,Number Of Air Passenger Arrivals,0.0,289059.0,289059.0
Sep,1981,Number Of Air Passenger Departures,293905.0,0.0,293905.0
Apr,1982,    Hong Kong,26939.0,26741.0,53680.0
Apr,1982,    Indonesia,43878.0,45030.0,88908.0
Apr,1982,    Japan,18555.0,16414.0,34969.0
Apr,1982,    Malaysia,66015.0,71647.0,137662.0
Apr,1982,    Philippines,11634.0,12866.0,24500.0
Apr,1982,    Thailand,30083.0,29610.0,59693.0
Apr,1982,    United Kingdom,9244.0,7192.0,16436.0
Apr,1982,Number Of Air Passenger Arrivals,0.0,291148.0,291148.0
Apr,1982,Number Of Air Passenger Departures,293002.0,0.0,293002.0
Aug,1982,    Hong Kong,34426.0,30579.0,65005.0
Aug,1982,    Indonesia,59030.0,60690.0,119720.0
Aug,1982,    Japan,29743.0,25689.0,55432.0
Aug,1982,    Malaysia,71654.0,81356.0,153010.0
Aug,1982,    Philippines,12092.0,13801.0,25893.0
Aug,1982,    Thailand,32091.0,28639.0,60730.0
Aug,1982,    United Kingdom,11598.0,14656.0,26254.0
Aug,1982,Number Of Air Passenger Arrivals,0.0,346210.0,346210.0
Aug,1982,Number Of Air Passenger Departures,352457.0,0.0,352457.0
Dec,1982,    Hong Kong,26511.0,32214.0,58725.0
Dec,1982,    Indonesia,51780.0,56136.0,107916.0
Dec,1982,    Japan,17159.0,18964.0,36123.0
Dec,1982,    Malaysia,88220.0,90618.0,178838.0
Dec,1982,    Philippines,14835.0,13646.0,28481.0
Dec,1982,    Thailand,38713.0,35390.0,74103.0
Dec,1982,    United Kingdom,9610.0,10297.0,19907.0
Dec,1982,Number Of Air Passenger Arrivals,0.0,356712.0,356712.0
Dec,1982,Number Of Air Passenger Departures,340929.0,0.0,340929.0
Feb,1982,    Hong Kong,26786.0,23037.0,49823.0
Feb,1982,    Indonesia,43947.0,43516.0,87463.0
Feb,1982,    Japan,20805.0,21590.0,42395.0
Feb,1982,    Malaysia,60075.0,69397.0,129472.0
Feb,1982,    Philippines,9138.0,13478.0,22616.0
Feb,1982,    Thailand,25861.0,26790.0,52651.0
Feb,1982,    United Kingdom,6963.0,7520.0,14483.0
Feb,1982,Number Of Air Passenger Arrivals,0.0,277433.0,277433.0
Feb,1982,Number Of Air Passenger Departures,277439.0,0.0,277439.0
Jan,1982,    Hong Kong,26124.0,29081.0,55205.0
Jan,1982,    Indonesia,53157.0,49334.0,102491.0
Jan,1982,    Japan,23564.0,18495.0,42059.0
Jan,1982,    Malaysia,74155.0,77597.0,151752.0
Jan,1982,    Philippines,10291.0,14142.0,24433.0
Jan,1982,    Thailand,30252.0,29642.0,59894.0
Jan,1982,    United Kingdom,8974.0,10898.0,19872.0
Jan,1982,Number Of Air Passenger Arrivals,0.0,315469.0,315469.0
Jan,1982,Number Of Air Passenger Departures,321696.0,0.0,321696.0
Jul,1982,    Hong Kong,27030.0,31642.0,58672.0
Jul,1982,    Indonesia,74557.0,65416.0,139973.0
Jul,1982,    Japan,18250.0,20629.0,38879.0
Jul,1982,    Malaysia,64451.0,71336.0,135787.0
Jul,1982,    Philippines,10890.0,12630.0,23520.0
Jul,1982,    Thailand,29437.0,28369.0,57806.0
Jul,1982,    United Kingdom,11268.0,14789.0,26057.0
Jul,1982,Number Of Air Passenger Arrivals,0.0,338064.0,338064.0
Jul,1982,Number Of Air Passenger Departures,332958.0,0.0,332958.0
Jun,1982,    Hong Kong,26593.0,31851.0,58444.0
Jun,1982,    Indonesia,53706.0,63710.0,117416.0
Jun,1982,    Japan,20833.0,19143.0,39976.0
Jun,1982,    Malaysia,68813.0,76434.0,145247.0
Jun,1982,    Philippines,12676.0,13025.0,25701.0
Jun,1982,    Thailand,28427.0,31612.0,60039.0
Jun,1982,    United Kingdom,11073.0,11515.0,22588.0
Jun,1982,Number Of Air Passenger Arrivals,0.0,335718.0,335718.0
Jun,1982,Number Of Air Passenger Departures,316120.0,0.0,316120.0
Mar,1982,    Hong Kong,27712.0,25632.0,53344.0
Mar,1982,    Indonesia,48226.0,49186.0,97412.0
