Month,Year,Country,Departures,Arrivals,Total Holidays,Inflation,Month_sin,Month_cos,Total_Traffic
4,2019,Middle East,75079.0,68642.0,0.00020431219899957198,-0.4394887173711687,0.8660254037844387,-0.4999999999999998,143721.0
4,2019,South Asia,233224.0,268903.0,0.00020431219899957198,-0.4394887173711687,0.8660254037844387,-0.4999999999999998,502127.0
4,2019,Japan,120571.0,139528.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,260099.0
4,2019,Hong Kong,127029.0,137615.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,264644.0
4,2019,Mainland China,288191.0,301389.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,589580.0
4,2019,North East Asia,682529.0,729968.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,1412497.0
4,2019,Vietnam,101753.0,116140.0,0.00020431219899957198,0.04458364618069819,0.8660254037844387,-0.4999999999999998,217893.0
4,2019,Thailand,246906.0,267618.0,0.00020431219899957198,-0.6331176627919155,0.8660254037844387,-0.4999999999999998,514524.0
4,2019,Germany,51857.0,45123.0,0.00020431219899957198,-0.4072172264677109,0.8660254037844387,-0.4999999999999998,96980.0
4,2019,Malaysia,270952.0,294130.0,0.00020431219899957198,-0.6331176627919155,0.8660254037844387,-0.4999999999999998,565082.0
4,2019,Indonesia,331993.0,328667.0,0.00020431219899957198,0.04458364618069819,0.8660254037844387,-0.4999999999999998,660660.0
4,2019,South East Asia,1153741.0,1219701.0,0.00020431219899957198,0.04458364618069819,0.8660254037844387,-0.4999999999999998,2373442.0
4,2019,Philippines,136833.0,144857.0,0.00020431219899957198,-0.08450231743313295,0.8660254037844387,-0.4999999999999998,281690.0
5,2019,Vietnam,105041.0,110837.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,215878.0
5,2019,Thailand,229736.0,240039.0,1.015023004629879,-0.6331176627919155,0.49999999999999994,-0.8660254037844387,469775.0
5,2019,Philippines,144051.0,147147.0,1.015023004629879,-0.08450231743313295,0.49999999999999994,-0.8660254037844387,291198.0
5,2019,Malaysia,261169.0,288098.0,1.015023004629879,-0.6331176627919155,0.49999999999999994,-0.8660254037844387,549267.0
5,2019,Indonesia,309849.0,324970.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,634819.0
5,2019,South East Asia,1107168.0,1174032.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,2281200.0
5,2019,North East Asia,722746.0,664288.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,1387034.0
5,2019,Mainland China,308650.0,279009.0,1.015023004629879,0.04458364618069819,0.49999999999999994,-0.8660254037844387,587659.0
5,2019,Japan,141874.0,122146.0,1.015023004629879,-0.697660644598831,0.49999999999999994,-0.8660254037844387,264020.0
5,2019,Hong Kong,123936.0,120290.0,1.015023004629879,-0.697660644598831,0.49999999999999994,-0.8660254037844387,244226.0
5,2019,North America,40362.0,43440.0,1.015023004629879,-0.697660644598831,0.49999999999999994,-0.8660254037844387,83802.0
5,2019,United Kingdom,67083.0,50749.0,1.015023004629879,-0.2781312628538797,0.49999999999999994,-0.8660254037844387,117832.0
5,2019,Germany,52344.0,37717.0,1.015023004629879,-0.4072172264677109,0.49999999999999994,-0.8660254037844387,90061.0
5,2019,France,19051.0,15650.0,1.015023004629879,-0.4394887173711687,0.49999999999999994,-0.8660254037844387,34701.0
5,2019,Europe,226574.0,176417.0,1.015023004629879,-0.4394887173711687,0.49999999999999994,-0.8660254037844387,402991.0
5,2019,Oceania,264324.0,266863.0,1.015023004629879,-0.4394887173711687,0.49999999999999994,-0.8660254037844387,531187.0
5,2019,Middle East,59978.0,53548.0,1.015023004629879,-0.4394887173711687,0.49999999999999994,-0.8660254037844387,113526.0
5,2019,South Asia,257576.0,267175.0,1.015023004629879,-0.4394887173711687,0.49999999999999994,-0.8660254037844387,524751.0
6,2019,South East Asia,1236436.0,1242675.0,0.00020431219899957198,-0.4394887173711687,1.2246467991473532e-16,-1.0,2479111.0
6,2019,North America,42877.0,51681.0,0.00020431219899957198,-0.4394887173711687,1.2246467991473532e-16,-1.0,94558.0
6,2019,United Kingdom,67287.0,62232.0,0.00020431219899957198,-0.2781312628538797,1.2246467991473532e-16,-1.0,129519.0
6,2019,Germany,51304.0,46129.0,0.00020431219899957198,-0.4072172264677109,1.2246467991473532e-16,-1.0,97433.0
6,2019,Europe,226331.0,211223.0,0.00020431219899957198,-0.4072172264677109,1.2246467991473532e-16,-1.0,437554.0
6,2019,Oceania,267164.0,311750.0,0.00020431219899957198,-0.4072172264677109,1.2246467991473532e-16,-1.0,578914.0
6,2019,Middle East,73618.0,78457.0,0.00020431219899957198,-0.4072172264677109,1.2246467991473532e-16,-1.0,152075.0
6,2019,South Asia,264540.0,257710.0,0.00020431219899957198,-0.4072172264677109,1.2246467991473532e-16,-1.0,522250.0
6,2019,Japan,133398.0,141140.0,0.00020431219899957198,-0.697660644598831,1.2246467991473532e-16,-1.0,274538.0
6,2019,Hong Kong,126761.0,137364.0,0.00020431219899957198,-0.697660644598831,1.2246467991473532e-16,-1.0,264125.0
6,2019,Mainland China,300838.0,316202.0,0.00020431219899957198,-0.697660644598831,1.2246467991473532e-16,-1.0,617040.0
6,2019,North East Asia,711041.0,754504.0,0.00020431219899957198,-0.697660644598831,1.2246467991473532e-16,-1.0,1465545.0
6,2019,Vietnam,117480.0,127283.0,0.00020431219899957198,0.04458364618069819,1.2246467991473532e-16,-1.0,244763.0
6,2019,Thailand,252037.0,258318.0,0.00020431219899957198,-0.6331176627919155,1.2246467991473532e-16,-1.0,510355.0
6,2019,Philippines,135884.0,135889.0,0.00020431219899957198,-0.08450231743313295,1.2246467991473532e-16,-1.0,271773.0
6,2019,Malaysia,304721.0,307525.0,0.00020431219899957198,-0.6331176627919155,1.2246467991473532e-16,-1.0,612246.0
6,2019,Indonesia,367509.0,352057.0,0.00020431219899957198,0.04458364618069819,1.2246467991473532e-16,-1.0,719566.0
6,2019,France,18964.0,17518.0,0.00020431219899957198,-0.4394887173711687,1.2246467991473532e-16,-1.0,36482.0
7,2019,France,18830.0,20354.0,-1.0146143802318799,-0.4394887173711687,-0.4999999999999997,-0.8660254037844388,39184.0
7,2019,Europe,233758.0,253404.0,-1.0146143802318799,-0.4394887173711687,-0.4999999999999997,-0.8660254037844388,487162.0
7,2019,Oceania,327157.0,285001.0,-1.0146143802318799,-0.4394887173711687,-0.4999999999999997,-0.8660254037844388,612158.0
7,2019,Middle East,73381.0,88265.0,-1.0146143802318799,-0.4394887173711687,-0.4999999999999997,-0.8660254037844388,161646.0
7,2019,South Asia,237246.0,253138.0,-1.0146143802318799,-0.4394887173711687,-0.4999999999999997,-0.8660254037844388,490384.0
7,2019,Japan,120968.0,133197.0,-1.0146143802318799,-0.697660644598831,-0.4999999999999997,-0.8660254037844388,254165.0
7,2019,Hong Kong,125369.0,147164.0,-1.0146143802318799,-0.697660644598831,-0.4999999999999997,-0.8660254037844388,272533.0
7,2019,Mainland China,306015.0,351031.0,-1.0146143802318799,-0.697660644598831,-0.4999999999999997,-0.8660254037844388,657046.0
7,2019,North East Asia,697802.0,791788.0,-1.0146143802318799,-0.697660644598831,-0.4999999999999997,-0.8660254037844388,1489590.0
7,2019,Vietnam,122929.0,130461.0,-1.0146143802318799,0.04458364618069819,-0.4999999999999997,-0.8660254037844388,253390.0
7,2019,Thailand,239380.0,256669.0,-1.0146143802318799,-0.6331176627919155,-0.4999999999999997,-0.8660254037844388,496049.0
7,2019,Philippines,125074.0,125956.0,-1.0146143802318799,-0.08450231743313295,-0.4999999999999997,-0.8660254037844388,251030.0
7,2019,Indonesia,397449.0,374571.0,-1.0146143802318799,0.04458364618069819,-0.4999999999999997,-0.8660254037844388,772020.0
7,2019,South East Asia,1223655.0,1255813.0,-1.0146143802318799,0.04458364618069819,-0.4999999999999997,-0.8660254037844388,2479468.0
7,2019,Malaysia,280360.0,303637.0,-1.0146143802318799,-0.6331176627919155,-0.4999999999999997,-0.8660254037844388,583997.0
7,2019,Germany,52493.0,58117.0,-1.0146143802318799,-0.4072172264677109,-0.4999999999999997,-0.8660254037844388,110610.0
7,2019,United Kingdom,70888.0,75467.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,146355.0
7,2019,North America,46079.0,46086.0,-1.0146143802318799,-0.2781312628538797,-0.4999999999999997,-0.8660254037844388,92165.0
8,2019,South East Asia,1164560.0,1237417.0,2.0298416970607582,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,2401977.0
8,2019,Vietnam,111444.0,123073.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,234517.0
8,2019,Malaysia,284628.0,312594.0,2.0298416970607582,-0.6331176627919155,-0.8660254037844385,-0.5000000000000004,597222.0
8,2019,Philippines,122453.0,127656.0,2.0298416970607582,-0.08450231743313295,-0.8660254037844385,-0.5000000000000004,250109.0
8,2019,Thailand,237681.0,248222.0,2.0298416970607582,-0.6331176627919155,-0.8660254037844385,-0.5000000000000004,485903.0
8,2019,Indonesia,350443.0,361195.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,711638.0
8,2019,North East Asia,814406.0,764831.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,1579237.0
8,2019,Hong Kong,129884.0,119737.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,249621.0
8,2019,Mainland China,369550.0,343870.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,713420.0
8,2019,North America,47520.0,40192.0,2.0298416970607582,0.04458364618069819,-0.8660254037844385,-0.5000000000000004,87712.0
8,2019,United Kingdom,73047.0,72145.0,2.0298416970607582,-0.2781312628538797,-0.8660254037844385,-0.5000000000000004,145192.0
8,2019,Germany,56231.0,55851.0,2.0298416970607582,-0.4072172264677109,-0.8660254037844385,-0.5000000000000004,112082.0
8,2019,France,19512.0,19227.0,2.0298416970607582,-0.4394887173711687,-0.8660254037844385,-0.5000000000000004,38739.0
8,2019,Europe,243809.0,241438.0,2.0298416970607582,-0.4394887173711687,-0.8660254037844385,-0.5000000000000004,485247.0
8,2019,Oceania,291482.0,286399.0,2.0298416970607582,-0.4394887173711687,-0.8660254037844385,-0.5000000000000004,577881.0
8,2019,Middle East,91493.0,79405.0,2.0298416970607582,-0.4394887173711687,-0.8660254037844385,-0.5000000000000004,170898.0
8,2019,South Asia,244304.0,262089.0,2.0298416970607582,-0.4394887173711687,-0.8660254037844385,-0.5000000000000004,506393.0
8,2019,Japan,151982.0,149519.0,2.0298416970607582,-0.697660644598831,-0.8660254037844385,-0.5000000000000004,301501.0
9,2019,Germany,53875.0,55031.0,-1.0146143802318799,-0.4072172264677109,-1.0,-1.8369701987210297e-16,108906.0
9,2019,United Kingdom,66340.0,65884.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,132224.0
9,2019,North America,43214.0,39680.0,-1.0146143802318799,-0.2781312628538797,-1.0,-1.8369701987210297e-16,82894.0
9,2019,France,18395.0,18124.0,-1.0146143802318799,-0.4394887173711687,-1.0,-1.8369701987210297e-16,36519.0
9,2019,Europe,227980.0,228973.0,-1.0146143802318799,-0.4394887173711687,-1.0,-1.8369701987210297e-16,456953.0
9,2019,Mainland China,285457.0,294237.0,-1.0146143802318799,-0.4394887173711687,-1.0,-1.8369701987210297e-16,579694.0
9,2019,Middle East,81569.0,70081.0,-1.0146143802318799,-0.4394887173711687,-1.0,-1.8369701987210297e-16,151650.0
9,2019,South Asia,234245.0,254910.0,-1.0146143802318799,-0.4394887173711687,-1.0,-1.8369701987210297e-16,489155.0
9,2019,Japan,146694.0,132561.0,-1.0146143802318799,-0.697660644598831,-1.0,-1.8369701987210297e-16,279255.0
9,2019,Hong Kong,85842.0,96362.0,-1.0146143802318799,-0.697660644598831,-1.0,-1.8369701987210297e-16,182204.0
9,2019,North East Asia,668633.0,670012.0,-1.0146143802318799,-0.697660644598831,-1.0,-1.8369701987210297e-16,1338645.0
9,2019,Vietnam,108667.0,109045.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,217712.0
9,2019,Thailand,225001.0,233413.0,-1.0146143802318799,-0.6331176627919155,-1.0,-1.8369701987210297e-16,458414.0
9,2019,Philippines,113999.0,117413.0,-1.0146143802318799,-0.08450231743313295,-1.0,-1.8369701987210297e-16,231412.0
9,2019,Malaysia,270585.0,287796.0,-1.0146143802318799,-0.6331176627919155,-1.0,-1.8369701987210297e-16,558381.0
9,2019,Indonesia,346750.0,357916.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,704666.0
9,2019,Oceania,291886.0,283674.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,575560.0
9,2019,South East Asia,1121761.0,1165748.0,-1.0146143802318799,0.04458364618069819,-1.0,-1.8369701987210297e-16,2287509.0
10,2019,North America,40543.0,44130.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,84673.0
10,2019,Germany,47226.0,58244.0,0.00020431219899957198,-0.4072172264677109,-0.8660254037844386,0.5000000000000001,105470.0
10,2019,France,16658.0,19459.0,0.00020431219899957198,-0.4394887173711687,-0.8660254037844386,0.5000000000000001,36117.0
10,2019,Europe,196458.0,242036.0,0.00020431219899957198,-0.4394887173711687,-0.8660254037844386,0.5000000000000001,438494.0
10,2019,Oceania,316132.0,263965.0,0.00020431219899957198,-0.4394887173711687,-0.8660254037844386,0.5000000000000001,580097.0
10,2019,Middle East,73099.0,78457.0,0.00020431219899957198,-0.4394887173711687,-0.8660254037844386,0.5000000000000001,151556.0
10,2019,South Asia,259852.0,248897.0,0.00020431219899957198,-0.4394887173711687,-0.8660254037844386,0.5000000000000001,508749.0
10,2019,Japan,147486.0,143116.0,0.00020431219899957198,-0.697660644598831,-0.8660254037844386,0.5000000000000001,290602.0
10,2019,Hong Kong,110100.0,100904.0,0.00020431219899957198,-0.697660644598831,-0.8660254037844386,0.5000000000000001,211004.0
10,2019,Mainland China,310905.0,283940.0,0.00020431219899957198,-0.697660644598831,-0.8660254037844386,0.5000000000000001,594845.0
10,2019,North East Asia,738593.0,691555.0,0.00020431219899957198,-0.697660644598831,-0.8660254037844386,0.5000000000000001,1430148.0
10,2019,Vietnam,108159.0,112534.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,220693.0
10,2019,Thailand,248708.0,254709.0,0.00020431219899957198,-0.6331176627919155,-0.8660254037844386,0.5000000000000001,503417.0
10,2019,United Kingdom,55059.0,70813.0,0.00020431219899957198,-0.2781312628538797,-0.8660254037844386,0.5000000000000001,125872.0
10,2019,Philippines,120937.0,124152.0,0.00020431219899957198,-0.08450231743313295,-0.8660254037844386,0.5000000000000001,245089.0
10,2019,Indonesia,350115.0,360198.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,710313.0
10,2019,South East Asia,1163071.0,1204375.0,0.00020431219899957198,0.04458364618069819,-0.8660254037844386,0.5000000000000001,2367446.0
10,2019,Malaysia,271689.0,288091.0,0.00020431219899957198,-0.6331176627919155,-0.8660254037844386,0.5000000000000001,559780.0
11,2019,Hong Kong,110116.0,111919.0,-1.0146143802318799,-0.6331176627919155,-0.5000000000000004,0.8660254037844384,222035.0
11,2019,Philippines,134604.0,125603.0,-1.0146143802318799,-0.08450231743313295,-0.5000000000000004,0.8660254037844384,260207.0
11,2019,Malaysia,276244.0,294208.0,-1.0146143802318799,-0.6331176627919155,-0.5000000000000004,0.8660254037844384,570452.0
11,2019,Indonesia,343364.0,343394.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,686758.0
11,2019,South East Asia,1208027.0,1217887.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,2425914.0
11,2019,Thailand,267407.0,268198.0,-1.0146143802318799,-0.6331176627919155,-0.5000000000000004,0.8660254037844384,535605.0
11,2019,Vietnam,116564.0,115505.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,232069.0
11,2019,North East Asia,733082.0,714433.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,1447515.0
11,2019,Mainland China,291946.0,283753.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,575699.0
11,2019,North America,42243.0,45197.0,-1.0146143802318799,0.04458364618069819,-0.5000000000000004,0.8660254037844384,87440.0
11,2019,United Kingdom,59157.0,58387.0,-1.0146143802318799,-0.2781312628538797,-0.5000000000000004,0.8660254037844384,117544.0
11,2019,Germany,47332.0,45538.0,-1.0146143802318799,-0.4072172264677109,-0.5000000000000004,0.8660254037844384,92870.0
11,2019,France,17436.0,17410.0,-1.0146143802318799,-0.4394887173711687,-0.5000000000000004,0.8660254037844384,34846.0
11,2019,Europe,202476.0,199509.0,-1.0146143802318799,-0.4394887173711687,-0.5000000000000004,0.8660254037844384,401985.0
11,2019,Oceania,291753.0,285487.0,-1.0146143802318799,-0.4394887173711687,-0.5000000000000004,0.8660254037844384,577240.0
11,2019,Middle East,79867.0,73404.0,-1.0146143802318799,-0.4394887173711687,-0.5000000000000004,0.8660254037844384,153271.0
11,2019,South Asia,285565.0,266295.0,-1.0146143802318799,-0.4394887173711687,-0.5000000000000004,0.8660254037844384,551860.0
11,2019,Japan,155997.0,149539.0,-1.0146143802318799,-0.697660644598831,-0.5000000000000004,0.8660254037844384,305536.0
12,2019,North America,45576.0,51119.0,0.00020431219899957198,-0.697660644598831,-2.4492935982947064e-16,1.0,96695.0
12,2019,United Kingdom,60435.0,67009.0,0.00020431219899957198,-0.2781312628538797,-2.4492935982947064e-16,1.0,127444.0
12,2019,Germany,47358.0,52098.0,0.00020431219899957198,-0.4072172264677109,-2.4492935982947064e-16,1.0,99456.0
12,2019,France,17489.0,18612.0,0.00020431219899957198,-0.4394887173711687,-2.4492935982947064e-16,1.0,36101.0
12,2019,Europe,207005.0,227624.0,0.00020431219899957198,-0.4394887173711687,-2.4492935982947064e-16,1.0,434629.0
12,2019,Oceania,300426.0,368006.0,0.00020431219899957198,-0.4394887173711687,-2.4492935982947064e-16,1.0,668432.0
12,2019,Middle East,90978.0,100572.0,0.00020431219899957198,-0.4394887173711687,-2.4492935982947064e-16,1.0,191550.0
12,2019,South Asia,313760.0,299326.0,0.00020431219899957198,-0.4394887173711687,-2.4492935982947064e-16,1.0,613086.0
12,2019,Japan,167655.0,168996.0,0.00020431219899957198,-0.697660644598831,-2.4492935982947064e-16,1.0,336651.0
12,2019,Hong Kong,136089.0,138587.0,0.00020431219899957198,-0.697660644598831,-2.4492935982947064e-16,1.0,274676.0
12,2019,Mainland China,325275.0,323711.0,0.00020431219899957198,-0.697660644598831,-2.4492935982947064e-16,1.0,648986.0
12,2019,North East Asia,808300.0,814848.0,0.00020431219899957198,-0.697660644598831,-2.4492935982947064e-16,1.0,1623148.0
12,2019,Vietnam,134713.0,127040.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,261753.0
12,2019,Thailand,295093.0,295737.0,0.00020431219899957198,-0.6331176627919155,-2.4492935982947064e-16,1.0,590830.0
12,2019,Philippines,150134.0,128758.0,0.00020431219899957198,-0.08450231743313295,-2.4492935982947064e-16,1.0,278892.0
12,2019,Malaysia,336701.0,342762.0,0.00020431219899957198,-0.6331176627919155,-2.4492935982947064e-16,1.0,679463.0
12,2019,Indonesia,357692.0,381999.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,739691.0
12,2019,South East Asia,1352214.0,1354850.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,2707064.0
1,2020,North America,50077.0,46502.0,3.044660389491638,0.04458364618069819,0.49999999999999994,0.8660254037844387,96579.0
1,2020,United Kingdom,61282.0,67097.0,3.044660389491638,-0.5685746809849999,0.49999999999999994,0.8660254037844387,128379.0
1,2020,Germany,50224.0,50590.0,3.044660389491638,-0.7299321355022889,0.49999999999999994,0.8660254037844387,100814.0
1,2020,France,17601.0,18604.0,3.044660389491638,-0.697660644598831,0.49999999999999994,0.8660254037844387,36205.0
1,2020,Europe,214209.0,221564.0,3.044660389491638,-0.697660644598831,0.49999999999999994,0.8660254037844387,435773.0
1,2020,Oceania,364406.0,312814.0,3.044660389491638,-0.697660644598831,0.49999999999999994,0.8660254037844387,677220.0
1,2020,Middle East,82679.0,79968.0,3.044660389491638,-0.697660644598831,0.49999999999999994,0.8660254037844387,162647.0
1,2020,South Asia,279969.0,301249.0,3.044660389491638,-0.697660644598831,0.49999999999999994,0.8660254037844387,581218.0
1,2020,Japan,141765.0,147308.0,3.044660389491638,-0.85901809911612,0.49999999999999994,0.8660254037844387,289073.0
1,2020,Hong Kong,113761.0,131340.0,3.044660389491638,-0.85901809911612,0.49999999999999994,0.8660254037844387,245101.0
1,2020,Mainland China,294729.0,322487.0,3.044660389491638,-0.85901809911612,0.49999999999999994,0.8660254037844387,617216.0
1,2020,North East Asia,698679.0,777762.0,3.044660389491638,-0.85901809911612,0.49999999999999994,0.8660254037844387,1476441.0
1,2020,Thailand,238074.0,269296.0,3.044660389491638,-1.1171900263437824,0.49999999999999994,0.8660254037844387,507370.0
1,2020,Philippines,123593.0,144839.0,3.044660389491638,-0.08450231743313295,0.49999999999999994,0.8660254037844387,268432.0
1,2020,Malaysia,284546.0,302705.0,3.044660389491638,-1.2140044990541559,0.49999999999999994,0.8660254037844387,587251.0
1,2020,Indonesia,358964.0,330712.0,3.044660389491638,-0.21358828104696412,0.49999999999999994,0.8660254037844387,689676.0
1,2020,South East Asia,1187735.0,1247872.0,3.044660389491638,-0.21358828104696412,0.49999999999999994,0.8660254037844387,2435607.0
1,2020,Vietnam,113795.0,124867.0,3.044660389491638,0.17366960979452947,0.49999999999999994,0.8660254037844387,238662.0
2,2020,North East Asia,250249.0,235440.0,-1.0146143802318799,0.17366960979452947,0.8660254037844386,0.5000000000000001,485689.0
2,2020,Vietnam,63629.0,78597.0,-1.0146143802318799,0.17366960979452947,0.8660254037844386,0.5000000000000001,142226.0
2,2020,Thailand,142700.0,158009.0,-1.0146143802318799,-1.1171900263437824,0.8660254037844386,0.5000000000000001,300709.0
2,2020,Philippines,87293.0,92852.0,-1.0146143802318799,-0.08450231743313295,0.8660254037844386,0.5000000000000001,180145.0
2,2020,Malaysia,152293.0,177329.0,-1.0146143802318799,-1.2140044990541559,0.8660254037844386,0.5000000000000001,329622.0
2,2020,Indonesia,201381.0,196322.0,-1.0146143802318799,-0.21358828104696412,0.8660254037844386,0.5000000000000001,397703.0
2,2020,South East Asia,690707.0,753430.0,-1.0146143802318799,-0.21358828104696412,0.8660254037844386,0.5000000000000001,1444137.0
2,2020,Hong Kong,33674.0,26017.0,-1.0146143802318799,-0.21358828104696412,0.8660254037844386,0.5000000000000001,59691.0
2,2020,Japan,105323.0,113031.0,-1.0146143802318799,-0.85901809911612,0.8660254037844386,0.5000000000000001,218354.0
2,2020,South Asia,198935.0,221919.0,-1.0146143802318799,-0.85901809911612,0.8660254037844386,0.5000000000000001,420854.0
2,2020,Middle East,57256.0,53980.0,-1.0146143802318799,-0.85901809911612,0.8660254037844386,0.5000000000000001,111236.0
2,2020,North America,36680.0,27751.0,-1.0146143802318799,-0.85901809911612,0.8660254037844386,0.5000000000000001,64431.0
2,2020,United Kingdom,52668.0,49454.0,-1.0146143802318799,-0.5685746809849999,0.8660254037844386,0.5000000000000001,102122.0
2,2020,Germany,44469.0,44487.0,-1.0146143802318799,-0.7299321355022889,0.8660254037844386,0.5000000000000001,88956.0
2,2020,France,15019.0,14836.0,-1.0146143802318799,-0.697660644598831,0.8660254037844386,0.5000000000000001,29855.0
2,2020,Europe,184672.0,178240.0,-1.0146143802318799,-0.697660644598831,0.8660254037844386,0.5000000000000001,362912.0
2,2020,Oceania,289339.0,206578.0,-1.0146143802318799,-0.697660644598831,0.8660254037844386,0.5000000000000001,495917.0
2,2020,Mainland China,26823.0,25783.0,-1.0146143802318799,-0.697660644598831,0.8660254037844386,0.5000000000000001,52606.0
3,2020,North America,18023.0,17761.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,35784.0
3,2020,United Kingdom,41307.0,37648.0,-1.0146143802318799,-0.5685746809849999,1.0,6.123233995736766e-17,78955.0
3,2020,Germany,23509.0,16516.0,-1.0146143802318799,-0.7299321355022889,1.0,6.123233995736766e-17,40025.0
3,2020,France,6792.0,5366.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,12158.0
3,2020,Europe,115731.0,91995.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,207726.0
3,2020,Oceania,148524.0,127126.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,275650.0
3,2020,Middle East,26314.0,24669.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,50983.0
3,2020,South Asia,87083.0,125711.0,-1.0146143802318799,-0.697660644598831,1.0,6.123233995736766e-17,212794.0
3,2020,Japan,36469.0,33976.0,-1.0146143802318799,-0.85901809911612,1.0,6.123233995736766e-17,70445.0
3,2020,Hong Kong,16262.0,9883.0,-1.0146143802318799,-0.85901809911612,1.0,6.123233995736766e-17,26145.0
3,2020,Mainland China,24032.0,6611.0,-1.0146143802318799,-0.85901809911612,1.0,6.123233995736766e-17,30643.0
3,2020,North East Asia,97914.0,71155.0,-1.0146143802318799,-0.85901809911612,1.0,6.123233995736766e-17,169069.0
3,2020,Vietnam,24000.0,32214.0,-1.0146143802318799,0.17366960979452947,1.0,6.123233995736766e-17,56214.0
3,2020,Thailand,47597.0,76254.0,-1.0146143802318799,-1.1171900263437824,1.0,6.123233995736766e-17,123851.0
3,2020,Philippines,40562.0,45459.0,-1.0146143802318799,-0.08450231743313295,1.0,6.123233995736766e-17,86021.0
3,2020,Malaysia,70940.0,82901.0,-1.0146143802318799,-1.2140044990541559,1.0,6.123233995736766e-17,153841.0
3,2020,Indonesia,87342.0,98068.0,-1.0146143802318799,-0.21358828104696412,1.0,6.123233995736766e-17,185410.0
3,2020,South East Asia,292339.0,363499.0,-1.0146143802318799,-0.21358828104696412,1.0,6.123233995736766e-17,655838.0
4,2020,United Kingdom,821.0,547.0,0.00020431219899957198,-0.5685746809849999,0.8660254037844387,-0.4999999999999998,1368.0
4,2020,North America,294.0,275.0,0.00020431219899957198,-0.5685746809849999,0.8660254037844387,-0.4999999999999998,569.0
4,2020,France,0.0,0.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,0.0
4,2020,Europe,2335.0,629.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,2964.0
4,2020,Oceania,507.0,607.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,1114.0
4,2020,Middle East,940.0,535.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,1475.0
4,2020,South Asia,195.0,705.0,0.00020431219899957198,-0.697660644598831,0.8660254037844387,-0.4999999999999998,900.0
4,2020,Japan,1364.0,524.0,0.00020431219899957198,-0.85901809911612,0.8660254037844387,-0.4999999999999998,1888.0
4,2020,Hong Kong,820.0,163.0,0.00020431219899957198,-0.85901809911612,0.8660254037844387,-0.4999999999999998,983.0
4,2020,Mainland China,3799.0,369.0,0.00020431219899957198,-0.85901809911612,0.8660254037844387,-0.4999999999999998,4168.0
4,2020,North East Asia,8268.0,1182.0,0.00020431219899957198,-0.85901809911612,0.8660254037844387,-0.4999999999999998,9450.0
